"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014085003","CA","060014085003","=""060014085003""","81.95","2019-2023","2022","Census","California (State)"
"Block Group","060014085004","CA","060014085004","=""060014085004""","53.10","2019-2023","2022","Census","California (State)"
"Block Group","060014085005","CA","060014085005","=""060014085005""","90.97","2019-2023","2022","Census","California (State)"
"Block Group","060014086001","CA","060014086001","=""060014086001""","65.46","2019-2023","2022","Census","California (State)"
"Block Group","060014086002","CA","060014086002","=""060014086002""","92.30","2019-2023","2022","Census","California (State)"
"Block Group","060014086003","CA","060014086003","=""060014086003""","67.24","2019-2023","2022","Census","California (State)"
"Block Group","060014086004","CA","060014086004","=""060014086004""","22.62","2019-2023","2022","Census","California (State)"
"Block Group","060014087001","CA","060014087001","=""060014087001""","75.00","2019-2023","2022","Census","California (State)"
"Block Group","060014087002","CA","060014087002","=""060014087002""","56.77","2019-2023","2022","Census","California (State)"
"Block Group","060014087003","CA","060014087003","=""060014087003""","85.31","2019-2023","2022","Census","California (State)"
"Block Group","060014087004","CA","060014087004","=""060014087004""","51.26","2019-2023","2022","Census","California (State)"
"Block Group","060014087005","CA","060014087005","=""060014087005""","75.18","2019-2023","2022","Census","California (State)"
"Block Group","060014087006","CA","060014087006","=""060014087006""","75.88","2019-2023","2022","Census","California (State)"
"Block Group","060014088001","CA","060014088001","=""060014088001""","84.51","2019-2023","2022","Census","California (State)"
"Block Group","060014088002","CA","060014088002","=""060014088002""","39.30","2019-2023","2022","Census","California (State)"
"Block Group","060014088003","CA","060014088003","=""060014088003""","69.31","2019-2023","2022","Census","California (State)"
"Block Group","060014088004","CA","060014088004","=""060014088004""","77.48","2019-2023","2022","Census","California (State)"
"Block Group","060014089001","CA","060014089001","=""060014089001""","86.78","2019-2023","2022","Census","California (State)"
"Block Group","060014089002","CA","060014089002","=""060014089002""","72.27","2019-2023","2022","Census","California (State)"
"Block Group","060014090001","CA","060014090001","=""060014090001""","70.03","2019-2023","2022","Census","California (State)"
"Block Group","060014090002","CA","060014090002","=""060014090002""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060014090003","CA","060014090003","=""060014090003""","64.75","2019-2023","2022","Census","California (State)"
"Block Group","060014091001","CA","060014091001","=""060014091001""","71.07","2019-2023","2022","Census","California (State)"
"Block Group","060014091002","CA","060014091002","=""060014091002""","93.40","2019-2023","2022","Census","California (State)"
"Block Group","060014092001","CA","060014092001","=""060014092001""","85.81","2019-2023","2022","Census","California (State)"
"Block Group","060014092002","CA","060014092002","=""060014092002""","84.90","2019-2023","2022","Census","California (State)"
"Block Group","060014093001","CA","060014093001","=""060014093001""","76.74","2019-2023","2022","Census","California (State)"
"Block Group","060014093002","CA","060014093002","=""060014093002""","93.94","2019-2023","2022","Census","California (State)"
"Block Group","060014093003","CA","060014093003","=""060014093003""","87.27","2019-2023","2022","Census","California (State)"
"Block Group","060014093004","CA","060014093004","=""060014093004""","92.02","2019-2023","2022","Census","California (State)"
"Block Group","060014094001","CA","060014094001","=""060014094001""","91.84","2019-2023","2022","Census","California (State)"
"Block Group","060014094002","CA","060014094002","=""060014094002""","82.35","2019-2023","2022","Census","California (State)"
"Block Group","060014094003","CA","060014094003","=""060014094003""","95.62","2019-2023","2022","Census","California (State)"
"Block Group","060014095001","CA","060014095001","=""060014095001""","72.36","2019-2023","2022","Census","California (State)"
"Block Group","060014095002","CA","060014095002","=""060014095002""","72.21","2019-2023","2022","Census","California (State)"
"Block Group","060014095003","CA","060014095003","=""060014095003""","69.21","2019-2023","2022","Census","California (State)"
"Block Group","060014096001","CA","060014096001","=""060014096001""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060014096002","CA","060014096002","=""060014096002""","64.16","2019-2023","2022","Census","California (State)"
"Block Group","060014096003","CA","060014096003","=""060014096003""","80.09","2019-2023","2022","Census","California (State)"
"Block Group","060014096004","CA","060014096004","=""060014096004""","87.73","2019-2023","2022","Census","California (State)"
"Block Group","060014096005","CA","060014096005","=""060014096005""","80.27","2019-2023","2022","Census","California (State)"
"Block Group","060014097001","CA","060014097001","=""060014097001""","87.24","2019-2023","2022","Census","California (State)"
"Block Group","060014097002","CA","060014097002","=""060014097002""","92.75","2019-2023","2022","Census","California (State)"
"Block Group","060014097003","CA","060014097003","=""060014097003""","90.93","2019-2023","2022","Census","California (State)"
"Block Group","060014097004","CA","060014097004","=""060014097004""","90.91","2019-2023","2022","Census","California (State)"
"Block Group","060014098001","CA","060014098001","=""060014098001""","64.51","2019-2023","2022","Census","California (State)"
"Block Group","060014098002","CA","060014098002","=""060014098002""","65.04","2019-2023","2022","Census","California (State)"
"Block Group","060014098003","CA","060014098003","=""060014098003""","80.40","2019-2023","2022","Census","California (State)"
"Block Group","060014099001","CA","060014099001","=""060014099001""","43.02","2019-2023","2022","Census","California (State)"
"Block Group","060014099002","CA","060014099002","=""060014099002""","72.57","2019-2023","2022","Census","California (State)"
"Block Group","060014099003","CA","060014099003","=""060014099003""","56.92","2019-2023","2022","Census","California (State)"
"Block Group","060014099004","CA","060014099004","=""060014099004""","60.10","2019-2023","2022","Census","California (State)"
"Block Group","060014100001","CA","060014100001","=""060014100001""","69.91","2019-2023","2022","Census","California (State)"
"Block Group","060014100002","CA","060014100002","=""060014100002""","74.88","2019-2023","2022","Census","California (State)"
"Block Group","060014100003","CA","060014100003","=""060014100003""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060014101001","CA","060014101001","=""060014101001""","71.38","2019-2023","2022","Census","California (State)"
"Block Group","060014101002","CA","060014101002","=""060014101002""","66.22","2019-2023","2022","Census","California (State)"
"Block Group","060014102001","CA","060014102001","=""060014102001""","96.12","2019-2023","2022","Census","California (State)"
"Block Group","060014102002","CA","060014102002","=""060014102002""","80.86","2019-2023","2022","Census","California (State)"
"Block Group","060014102003","CA","060014102003","=""060014102003""","79.43","2019-2023","2022","Census","California (State)"
"Block Group","060014103001","CA","060014103001","=""060014103001""","95.87","2019-2023","2022","Census","California (State)"
"Block Group","060014103002","CA","060014103002","=""060014103002""","77.85","2019-2023","2022","Census","California (State)"
"Block Group","060014103003","CA","060014103003","=""060014103003""","91.60","2019-2023","2022","Census","California (State)"
"Block Group","060014104001","CA","060014104001","=""060014104001""","83.40","2019-2023","2022","Census","California (State)"
"Block Group","060014104002","CA","060014104002","=""060014104002""","74.40","2019-2023","2022","Census","California (State)"
"Block Group","060014104003","CA","060014104003","=""060014104003""","70.76","2019-2023","2022","Census","California (State)"
"Block Group","060014105001","CA","060014105001","=""060014105001""","69.72","2019-2023","2022","Census","California (State)"
"Block Group","060014105002","CA","060014105002","=""060014105002""","50.10","2019-2023","2022","Census","California (State)"
"Block Group","060014201001","CA","060014201001","=""060014201001""","56.96","2019-2023","2022","Census","California (State)"
"Block Group","060014201002","CA","060014201002","=""060014201002""","40.59","2019-2023","2022","Census","California (State)"
"Block Group","060014201003","CA","060014201003","=""060014201003""","24.51","2019-2023","2022","Census","California (State)"
"Block Group","060014202001","CA","060014202001","=""060014202001""","41.40","2019-2023","2022","Census","California (State)"
"Block Group","060014202002","CA","060014202002","=""060014202002""","42.34","2019-2023","2022","Census","California (State)"
