"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014084001","CA","060014084001","=""060014084001""","24376.06","2019-2023","2022","Census","California (State)"
"Block Group","060014084002","CA","060014084002","=""060014084002""","19994.98","2019-2023","2022","Census","California (State)"
"Block Group","060014084003","CA","060014084003","=""060014084003""","15248.49","2019-2023","2022","Census","California (State)"
"Block Group","060014085001","CA","060014085001","=""060014085001""","15246.76","2019-2023","2022","Census","California (State)"
"Block Group","060014085002","CA","060014085002","=""060014085002""","9921.92","2019-2023","2022","Census","California (State)"
"Block Group","060014085003","CA","060014085003","=""060014085003""","27898.43","2019-2023","2022","Census","California (State)"
"Block Group","060014085004","CA","060014085004","=""060014085004""","22719.80","2019-2023","2022","Census","California (State)"
"Block Group","060014085005","CA","060014085005","=""060014085005""","19001.16","2019-2023","2022","Census","California (State)"
"Block Group","060014086001","CA","060014086001","=""060014086001""","11508.29","2019-2023","2022","Census","California (State)"
"Block Group","060014086002","CA","060014086002","=""060014086002""","25985.71","2019-2023","2022","Census","California (State)"
"Block Group","060014086003","CA","060014086003","=""060014086003""","19277.76","2019-2023","2022","Census","California (State)"
"Block Group","060014086004","CA","060014086004","=""060014086004""","8866.51","2019-2023","2022","Census","California (State)"
"Block Group","060014087001","CA","060014087001","=""060014087001""","6780.09","2019-2023","2022","Census","California (State)"
"Block Group","060014087002","CA","060014087002","=""060014087002""","36261.65","2019-2023","2022","Census","California (State)"
"Block Group","060014087003","CA","060014087003","=""060014087003""","20813.36","2019-2023","2022","Census","California (State)"
"Block Group","060014087004","CA","060014087004","=""060014087004""","11708.59","2019-2023","2022","Census","California (State)"
"Block Group","060014087005","CA","060014087005","=""060014087005""","11259.93","2019-2023","2022","Census","California (State)"
"Block Group","060014087006","CA","060014087006","=""060014087006""","19267.73","2019-2023","2022","Census","California (State)"
"Block Group","060014088001","CA","060014088001","=""060014088001""","15648.05","2019-2023","2022","Census","California (State)"
"Block Group","060014088002","CA","060014088002","=""060014088002""","18211.99","2019-2023","2022","Census","California (State)"
"Block Group","060014088003","CA","060014088003","=""060014088003""","13010.39","2019-2023","2022","Census","California (State)"
"Block Group","060014088004","CA","060014088004","=""060014088004""","14745.46","2019-2023","2022","Census","California (State)"
"Block Group","060014089001","CA","060014089001","=""060014089001""","9724.26","2019-2023","2022","Census","California (State)"
"Block Group","060014089002","CA","060014089002","=""060014089002""","17903.13","2019-2023","2022","Census","California (State)"
"Block Group","060014090001","CA","060014090001","=""060014090001""","5802.71","2019-2023","2022","Census","California (State)"
"Block Group","060014090002","CA","060014090002","=""060014090002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014090003","CA","060014090003","=""060014090003""","1041.93","2019-2023","2022","Census","California (State)"
"Block Group","060014091001","CA","060014091001","=""060014091001""","12325.85","2019-2023","2022","Census","California (State)"
"Block Group","060014091002","CA","060014091002","=""060014091002""","13046.35","2019-2023","2022","Census","California (State)"
"Block Group","060014092001","CA","060014092001","=""060014092001""","14846.47","2019-2023","2022","Census","California (State)"
"Block Group","060014092002","CA","060014092002","=""060014092002""","12735.21","2019-2023","2022","Census","California (State)"
"Block Group","060014093001","CA","060014093001","=""060014093001""","21828.15","2019-2023","2022","Census","California (State)"
"Block Group","060014093002","CA","060014093002","=""060014093002""","16116.82","2019-2023","2022","Census","California (State)"
"Block Group","060014093003","CA","060014093003","=""060014093003""","9342.03","2019-2023","2022","Census","California (State)"
"Block Group","060014093004","CA","060014093004","=""060014093004""","10820.63","2019-2023","2022","Census","California (State)"
"Block Group","060014094001","CA","060014094001","=""060014094001""","20723.07","2019-2023","2022","Census","California (State)"
"Block Group","060014094002","CA","060014094002","=""060014094002""","7285.10","2019-2023","2022","Census","California (State)"
"Block Group","060014094003","CA","060014094003","=""060014094003""","18646.14","2019-2023","2022","Census","California (State)"
"Block Group","060014095001","CA","060014095001","=""060014095001""","7818.28","2019-2023","2022","Census","California (State)"
"Block Group","060014095002","CA","060014095002","=""060014095002""","26229.77","2019-2023","2022","Census","California (State)"
"Block Group","060014095003","CA","060014095003","=""060014095003""","18533.38","2019-2023","2022","Census","California (State)"
"Block Group","060014096001","CA","060014096001","=""060014096001""","14132.45","2019-2023","2022","Census","California (State)"
"Block Group","060014096002","CA","060014096002","=""060014096002""","12314.37","2019-2023","2022","Census","California (State)"
"Block Group","060014096003","CA","060014096003","=""060014096003""","30290.85","2019-2023","2022","Census","California (State)"
"Block Group","060014096004","CA","060014096004","=""060014096004""","13346.36","2019-2023","2022","Census","California (State)"
"Block Group","060014096005","CA","060014096005","=""060014096005""","23337.64","2019-2023","2022","Census","California (State)"
"Block Group","060014097001","CA","060014097001","=""060014097001""","13734.65","2019-2023","2022","Census","California (State)"
"Block Group","060014097002","CA","060014097002","=""060014097002""","18071.92","2019-2023","2022","Census","California (State)"
"Block Group","060014097003","CA","060014097003","=""060014097003""","24245.32","2019-2023","2022","Census","California (State)"
"Block Group","060014097004","CA","060014097004","=""060014097004""","9353.28","2019-2023","2022","Census","California (State)"
"Block Group","060014098001","CA","060014098001","=""060014098001""","2599.65","2019-2023","2022","Census","California (State)"
"Block Group","060014098002","CA","060014098002","=""060014098002""","6518.21","2019-2023","2022","Census","California (State)"
"Block Group","060014098003","CA","060014098003","=""060014098003""","6802.31","2019-2023","2022","Census","California (State)"
"Block Group","060014099001","CA","060014099001","=""060014099001""","782.66","2019-2023","2022","Census","California (State)"
"Block Group","060014099002","CA","060014099002","=""060014099002""","5757.42","2019-2023","2022","Census","California (State)"
"Block Group","060014099003","CA","060014099003","=""060014099003""","1512.52","2019-2023","2022","Census","California (State)"
"Block Group","060014099004","CA","060014099004","=""060014099004""","6318.82","2019-2023","2022","Census","California (State)"
"Block Group","060014100001","CA","060014100001","=""060014100001""","1036.52","2019-2023","2022","Census","California (State)"
"Block Group","060014100002","CA","060014100002","=""060014100002""","2178.26","2019-2023","2022","Census","California (State)"
"Block Group","060014100003","CA","060014100003","=""060014100003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014101001","CA","060014101001","=""060014101001""","9597.20","2019-2023","2022","Census","California (State)"
"Block Group","060014101002","CA","060014101002","=""060014101002""","9032.43","2019-2023","2022","Census","California (State)"
"Block Group","060014102001","CA","060014102001","=""060014102001""","17146.54","2019-2023","2022","Census","California (State)"
"Block Group","060014102002","CA","060014102002","=""060014102002""","15313.91","2019-2023","2022","Census","California (State)"
"Block Group","060014102003","CA","060014102003","=""060014102003""","13537.79","2019-2023","2022","Census","California (State)"
"Block Group","060014103001","CA","060014103001","=""060014103001""","19624.70","2019-2023","2022","Census","California (State)"
"Block Group","060014103002","CA","060014103002","=""060014103002""","14196.63","2019-2023","2022","Census","California (State)"
"Block Group","060014103003","CA","060014103003","=""060014103003""","19874.78","2019-2023","2022","Census","California (State)"
"Block Group","060014104001","CA","060014104001","=""060014104001""","14396.64","2019-2023","2022","Census","California (State)"
"Block Group","060014104002","CA","060014104002","=""060014104002""","27114.49","2019-2023","2022","Census","California (State)"
"Block Group","060014104003","CA","060014104003","=""060014104003""","12849.50","2019-2023","2022","Census","California (State)"
