"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within 45 Minutes Auto Travel Time","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5ar","TimeFrame","GeoVintage","Source","Location"
"Block Group","060372766032","CA","060372766032","=""060372766032""","289695","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372766041","CA","060372766041","=""060372766041""","308720","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372766042","CA","060372766042","=""060372766042""","286617","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372770001","CA","060372770001","=""060372770001""","358113","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372770002","CA","060372770002","=""060372770002""","351409","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372770003","CA","060372770003","=""060372770003""","326843","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372770004","CA","060372770004","=""060372770004""","344478","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372770005","CA","060372770005","=""060372770005""","356645","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372771001","CA","060372771001","=""060372771001""","371981","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372771002","CA","060372771002","=""060372771002""","384196","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372771003","CA","060372771003","=""060372771003""","385135","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372772001","CA","060372772001","=""060372772001""","332986","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372772002","CA","060372772002","=""060372772002""","385054","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372774001","CA","060372774001","=""060372774001""","431454","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372774002","CA","060372774002","=""060372774002""","383744","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372780011","CA","060372780011","=""060372780011""","325602","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372780012","CA","060372780012","=""060372780012""","334754","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372781021","CA","060372781021","=""060372781021""","294097","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372781022","CA","060372781022","=""060372781022""","289184","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372781023","CA","060372781023","=""060372781023""","277012","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911101","CA","060372911101","=""060372911101""","473423","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911102","CA","060372911102","=""060372911102""","450452","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911201","CA","060372911201","=""060372911201""","483990","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911301","CA","060372911301","=""060372911301""","379704","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911302","CA","060372911302","=""060372911302""","449217","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372911303","CA","060372911303","=""060372911303""","466118","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912101","CA","060372912101","=""060372912101""","457628","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912102","CA","060372912102","=""060372912102""","431239","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912103","CA","060372912103","=""060372912103""","425859","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912201","CA","060372912201","=""060372912201""","402214","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912202","CA","060372912202","=""060372912202""","440767","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372912203","CA","060372912203","=""060372912203""","437551","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372913001","CA","060372913001","=""060372913001""","437168","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372913002","CA","060372913002","=""060372913002""","414060","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372913003","CA","060372913003","=""060372913003""","403218","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372920001","CA","060372920001","=""060372920001""","372403","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372920002","CA","060372920002","=""060372920002""","372431","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372920003","CA","060372920003","=""060372920003""","372589","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372920004","CA","060372920004","=""060372920004""","347446","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932011","CA","060372932011","=""060372932011""","374490","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932012","CA","060372932012","=""060372932012""","334198","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932013","CA","060372932013","=""060372932013""","351505","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932021","CA","060372932021","=""060372932021""","308022","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932022","CA","060372932022","=""060372932022""","342461","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372932023","CA","060372932023","=""060372932023""","333883","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933011","CA","060372933011","=""060372933011""","318533","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933021","CA","060372933021","=""060372933021""","266954","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933022","CA","060372933022","=""060372933022""","299393","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933041","CA","060372933041","=""060372933041""","275693","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933042","CA","060372933042","=""060372933042""","273128","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933061","CA","060372933061","=""060372933061""","251994","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933062","CA","060372933062","=""060372933062""","231570","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933071","CA","060372933071","=""060372933071""","256843","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372933072","CA","060372933072","=""060372933072""","256109","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941101","CA","060372941101","=""060372941101""","323827","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941102","CA","060372941102","=""060372941102""","322385","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941103","CA","060372941103","=""060372941103""","285411","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941201","CA","060372941201","=""060372941201""","282670","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941202","CA","060372941202","=""060372941202""","285674","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372941203","CA","060372941203","=""060372941203""","268721","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372942001","CA","060372942001","=""060372942001""","327524","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372942002","CA","060372942002","=""060372942002""","306486","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372942003","CA","060372942003","=""060372942003""","283244","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372943011","CA","060372943011","=""060372943011""","305571","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372943012","CA","060372943012","=""060372943012""","321821","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372943021","CA","060372943021","=""060372943021""","287443","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372943022","CA","060372943022","=""060372943022""","312115","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372944101","CA","060372944101","=""060372944101""","277951","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372944102","CA","060372944102","=""060372944102""","295488","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372944211","CA","060372944211","=""060372944211""","252864","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372944212","CA","060372944212","=""060372944212""","284892","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372944213","CA","060372944213","=""060372944213""","296773","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372945101","CA","060372945101","=""060372945101""","300655","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372945102","CA","060372945102","=""060372945102""","287789","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372945201","CA","060372945201","=""060372945201""","286044","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372945202","CA","060372945202","=""060372945202""","267947","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372946101","CA","060372946101","=""060372946101""","263732","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372946102","CA","060372946102","=""060372946102""","259301","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372946201","CA","060372946201","=""060372946201""","268504","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372946202","CA","060372946202","=""060372946202""","262494","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372946203","CA","060372946203","=""060372946203""","247159","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372947011","CA","060372947011","=""060372947011""","250107","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372947012","CA","060372947012","=""060372947012""","245126","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372947013","CA","060372947013","=""060372947013""","263702","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948101","CA","060372948101","=""060372948101""","281931","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948102","CA","060372948102","=""060372948102""","281189","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948201","CA","060372948201","=""060372948201""","270053","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948202","CA","060372948202","=""060372948202""","264047","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948301","CA","060372948301","=""060372948301""","260186","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372948302","CA","060372948302","=""060372948302""","258095","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372949001","CA","060372949001","=""060372949001""","274696","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372949002","CA","060372949002","=""060372949002""","298015","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372951031","CA","060372951031","=""060372951031""","192833","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372951032","CA","060372951032","=""060372951032""","211557","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962101","CA","060372962101","=""060372962101""","248028","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962102","CA","060372962102","=""060372962102""","229732","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962103","CA","060372962103","=""060372962103""","236298","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962201","CA","060372962201","=""060372962201""","235367","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962202","CA","060372962202","=""060372962202""","229824","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372962203","CA","060372962203","=""060372962203""","219899","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372963001","CA","060372963001","=""060372963001""","235386","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372963002","CA","060372963002","=""060372963002""","217403","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372964011","CA","060372964011","=""060372964011""","164181","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372964012","CA","060372964012","=""060372964012""","183249","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372964021","CA","060372964021","=""060372964021""","198858","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372964022","CA","060372964022","=""060372964022""","202124","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372964023","CA","060372964023","=""060372964023""","214467","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372965001","CA","060372965001","=""060372965001""","258595","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372965002","CA","060372965002","=""060372965002""","219959","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372965003","CA","060372965003","=""060372965003""","203357","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372966001","CA","060372966001","=""060372966001""","245059","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372966002","CA","060372966002","=""060372966002""","230279","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372966003","CA","060372966003","=""060372966003""","221860","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372966004","CA","060372966004","=""060372966004""","250926","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969011","CA","060372969011","=""060372969011""","196915","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969012","CA","060372969012","=""060372969012""","194067","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969013","CA","060372969013","=""060372969013""","203549","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969021","CA","060372969021","=""060372969021""","201520","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969022","CA","060372969022","=""060372969022""","202902","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372969023","CA","060372969023","=""060372969023""","198421","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372970001","CA","060372970001","=""060372970001""","150371","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372970002","CA","060372970002","=""060372970002""","169890","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372970003","CA","060372970003","=""060372970003""","192612","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372970004","CA","060372970004","=""060372970004""","172540","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372970005","CA","060372970005","=""060372970005""","172040","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372971101","CA","060372971101","=""060372971101""","208040","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372971102","CA","060372971102","=""060372971102""","205946","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372971201","CA","060372971201","=""060372971201""","195978","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372971202","CA","060372971202","=""060372971202""","183475","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372972011","CA","060372972011","=""060372972011""","174202","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372972012","CA","060372972012","=""060372972012""","162739","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372972021","CA","060372972021","=""060372972021""","173653","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372972022","CA","060372972022","=""060372972022""","159256","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372972023","CA","060372972023","=""060372972023""","149883","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372973001","CA","060372973001","=""060372973001""","131960","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372973002","CA","060372973002","=""060372973002""","118869","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372973003","CA","060372973003","=""060372973003""","164212","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372974001","CA","060372974001","=""060372974001""","125107","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372974002","CA","060372974002","=""060372974002""","98399","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372974003","CA","060372974003","=""060372974003""","113866","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372975001","CA","060372975001","=""060372975001""","139120","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372975002","CA","060372975002","=""060372975002""","119617","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372975003","CA","060372975003","=""060372975003""","153127","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372975004","CA","060372975004","=""060372975004""","110238","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372975005","CA","060372975005","=""060372975005""","122360","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976011","CA","060372976011","=""060372976011""","128721","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976012","CA","060372976012","=""060372976012""","116538","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976013","CA","060372976013","=""060372976013""","136098","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976021","CA","060372976021","=""060372976021""","158053","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976022","CA","060372976022","=""060372976022""","123302","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372976023","CA","060372976023","=""060372976023""","144489","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373001001","CA","060373001001","=""060373001001""","188005","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373001002","CA","060373001002","=""060373001002""","227573","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373001003","CA","060373001003","=""060373001003""","248092","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373001004","CA","060373001004","=""060373001004""","215951","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373002001","CA","060373002001","=""060373002001""","256368","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373002002","CA","060373002002","=""060373002002""","253914","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373002003","CA","060373002003","=""060373002003""","276941","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373002004","CA","060373002004","=""060373002004""","256028","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373002005","CA","060373002005","=""060373002005""","251953","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003011","CA","060373003011","=""060373003011""","222949","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003012","CA","060373003012","=""060373003012""","219750","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003013","CA","060373003013","=""060373003013""","242126","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003014","CA","060373003014","=""060373003014""","223491","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003015","CA","060373003015","=""060373003015""","223017","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373003016","CA","060373003016","=""060373003016""","250179","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004001","CA","060373004001","=""060373004001""","273970","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004002","CA","060373004002","=""060373004002""","284244","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004003","CA","060373004003","=""060373004003""","260541","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004004","CA","060373004004","=""060373004004""","247581","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004005","CA","060373004005","=""060373004005""","255743","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373004006","CA","060373004006","=""060373004006""","257822","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005011","CA","060373005011","=""060373005011""","276623","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005012","CA","060373005012","=""060373005012""","279078","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005013","CA","060373005013","=""060373005013""","283934","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005021","CA","060373005021","=""060373005021""","306966","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005022","CA","060373005022","=""060373005022""","309633","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373005023","CA","060373005023","=""060373005023""","318024","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373006001","CA","060373006001","=""060373006001""","302228","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373006002","CA","060373006002","=""060373006002""","286105","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373006003","CA","060373006003","=""060373006003""","315066","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373006004","CA","060373006004","=""060373006004""","271471","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373006005","CA","060373006005","=""060373006005""","278403","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007011","CA","060373007011","=""060373007011""","324171","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007012","CA","060373007012","=""060373007012""","313059","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007013","CA","060373007013","=""060373007013""","340700","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007014","CA","060373007014","=""060373007014""","195147","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007015","CA","060373007015","=""060373007015""","227372","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007021","CA","060373007021","=""060373007021""","332441","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373007022","CA","060373007022","=""060373007022""","232554","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373008001","CA","060373008001","=""060373008001""","344255","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373008002","CA","060373008002","=""060373008002""","313123","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373008003","CA","060373008003","=""060373008003""","275792","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373008004","CA","060373008004","=""060373008004""","293709","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373008005","CA","060373008005","=""060373008005""","284165","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373009011","CA","060373009011","=""060373009011""","211874","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373009012","CA","060373009012","=""060373009012""","226373","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373009013","CA","060373009013","=""060373009013""","322803","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373009021","CA","060373009021","=""060373009021""","359839","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373009022","CA","060373009022","=""060373009022""","361994","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373010001","CA","060373010001","=""060373010001""","365393","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373010002","CA","060373010002","=""060373010002""","364491","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373010003","CA","060373010003","=""060373010003""","441352","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373010004","CA","060373010004","=""060373010004""","410041","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011001","CA","060373011001","=""060373011001""","368267","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011002","CA","060373011002","=""060373011002""","402756","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011003","CA","060373011003","=""060373011003""","389390","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011004","CA","060373011004","=""060373011004""","385628","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011005","CA","060373011005","=""060373011005""","382147","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373011006","CA","060373011006","=""060373011006""","392299","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012031","CA","060373012031","=""060373012031""","388217","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012032","CA","060373012032","=""060373012032""","405477","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012041","CA","060373012041","=""060373012041""","407977","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012042","CA","060373012042","=""060373012042""","397325","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012043","CA","060373012043","=""060373012043""","422037","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012051","CA","060373012051","=""060373012051""","343673","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012052","CA","060373012052","=""060373012052""","317552","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012053","CA","060373012053","=""060373012053""","386157","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012061","CA","060373012061","=""060373012061""","429696","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012062","CA","060373012062","=""060373012062""","411155","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012063","CA","060373012063","=""060373012063""","360174","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373012064","CA","060373012064","=""060373012064""","429704","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373013001","CA","060373013001","=""060373013001""","341544","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373013002","CA","060373013002","=""060373013002""","343828","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373014001","CA","060373014001","=""060373014001""","288006","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373014002","CA","060373014002","=""060373014002""","339885","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373014003","CA","060373014003","=""060373014003""","324782","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373014004","CA","060373014004","=""060373014004""","308305","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373015011","CA","060373015011","=""060373015011""","317927","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373015012","CA","060373015012","=""060373015012""","335221","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373015021","CA","060373015021","=""060373015021""","379331","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373015022","CA","060373015022","=""060373015022""","366679","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373015023","CA","060373015023","=""060373015023""","347136","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016011","CA","060373016011","=""060373016011""","393301","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016012","CA","060373016012","=""060373016012""","427212","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016013","CA","060373016013","=""060373016013""","402176","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016014","CA","060373016014","=""060373016014""","376767","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016021","CA","060373016021","=""060373016021""","437087","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016022","CA","060373016022","=""060373016022""","462001","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373016023","CA","060373016023","=""060373016023""","448470","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017011","CA","060373017011","=""060373017011""","477536","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017012","CA","060373017012","=""060373017012""","438546","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017021","CA","060373017021","=""060373017021""","464671","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017022","CA","060373017022","=""060373017022""","425466","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017023","CA","060373017023","=""060373017023""","451111","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373017024","CA","060373017024","=""060373017024""","478220","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373018011","CA","060373018011","=""060373018011""","434117","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373018012","CA","060373018012","=""060373018012""","436895","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373018013","CA","060373018013","=""060373018013""","459716","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373018021","CA","060373018021","=""060373018021""","422737","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373018022","CA","060373018022","=""060373018022""","439982","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373019001","CA","060373019001","=""060373019001""","408194","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373019002","CA","060373019002","=""060373019002""","445643","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373019003","CA","060373019003","=""060373019003""","464718","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373019004","CA","060373019004","=""060373019004""","387345","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373020021","CA","060373020021","=""060373020021""","372338","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373020022","CA","060373020022","=""060373020022""","371007","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373020023","CA","060373020023","=""060373020023""","389175","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373020031","CA","060373020031","=""060373020031""","378545","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373020041","CA","060373020041","=""060373020041""","406037","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060373021021","CA","060373021021","=""060373021021""","425666","2021","2010","EPA Smart Location Database","California (State)"
