"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040134222191","AZ","040134222191","=""040134222191""","415.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222192","AZ","040134222192","=""040134222192""","779.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222201","AZ","040134222201","=""040134222201""","1087.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222202","AZ","040134222202","=""040134222202""","663.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222211","AZ","040134222211","=""040134222211""","527.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222212","AZ","040134222212","=""040134222212""","649.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222213","AZ","040134222213","=""040134222213""","745.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222221","AZ","040134222221","=""040134222221""","419.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222222","AZ","040134222222","=""040134222222""","712.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223011","AZ","040134223011","=""040134223011""","602.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223012","AZ","040134223012","=""040134223012""","410.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223013","AZ","040134223013","=""040134223013""","536.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223021","AZ","040134223021","=""040134223021""","576.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223022","AZ","040134223022","=""040134223022""","437.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223023","AZ","040134223023","=""040134223023""","320.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223024","AZ","040134223024","=""040134223024""","631.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223041","AZ","040134223041","=""040134223041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223042","AZ","040134223042","=""040134223042""","528.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223051","AZ","040134223051","=""040134223051""","740.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223052","AZ","040134223052","=""040134223052""","1029.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223053","AZ","040134223053","=""040134223053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223054","AZ","040134223054","=""040134223054""","1032.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223071","AZ","040134223071","=""040134223071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223072","AZ","040134223072","=""040134223072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223073","AZ","040134223073","=""040134223073""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223074","AZ","040134223074","=""040134223074""","681.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223081","AZ","040134223081","=""040134223081""","742.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223082","AZ","040134223082","=""040134223082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223083","AZ","040134223083","=""040134223083""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223091","AZ","040134223091","=""040134223091""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223092","AZ","040134223092","=""040134223092""","701.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223093","AZ","040134223093","=""040134223093""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224011","AZ","040134224011","=""040134224011""","748.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224012","AZ","040134224012","=""040134224012""","529.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224013","AZ","040134224013","=""040134224013""","257.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224021","AZ","040134224021","=""040134224021""","941.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224022","AZ","040134224022","=""040134224022""","856.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224023","AZ","040134224023","=""040134224023""","714.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224031","AZ","040134224031","=""040134224031""","1068.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224032","AZ","040134224032","=""040134224032""","861.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224033","AZ","040134224033","=""040134224033""","657.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224041","AZ","040134224041","=""040134224041""","551.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224042","AZ","040134224042","=""040134224042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225011","AZ","040134225011","=""040134225011""","498.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225012","AZ","040134225012","=""040134225012""","734.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225013","AZ","040134225013","=""040134225013""","1009.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225014","AZ","040134225014","=""040134225014""","997.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225021","AZ","040134225021","=""040134225021""","866.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225022","AZ","040134225022","=""040134225022""","886.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225023","AZ","040134225023","=""040134225023""","372.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225024","AZ","040134225024","=""040134225024""","618.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225031","AZ","040134225031","=""040134225031""","826.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225032","AZ","040134225032","=""040134225032""","387.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225033","AZ","040134225033","=""040134225033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225034","AZ","040134225034","=""040134225034""","383.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225041","AZ","040134225041","=""040134225041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225042","AZ","040134225042","=""040134225042""","466.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225043","AZ","040134225043","=""040134225043""","394.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225061","AZ","040134225061","=""040134225061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225062","AZ","040134225062","=""040134225062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225063","AZ","040134225063","=""040134225063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225064","AZ","040134225064","=""040134225064""","1031.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225065","AZ","040134225065","=""040134225065""","1035.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225071","AZ","040134225071","=""040134225071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225072","AZ","040134225072","=""040134225072""","985.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225073","AZ","040134225073","=""040134225073""","502.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225081","AZ","040134225081","=""040134225081""","1021.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225082","AZ","040134225082","=""040134225082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225091","AZ","040134225091","=""040134225091""","599.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225092","AZ","040134225092","=""040134225092""","808.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225093","AZ","040134225093","=""040134225093""","725.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225101","AZ","040134225101","=""040134225101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225102","AZ","040134225102","=""040134225102""","973.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225103","AZ","040134225103","=""040134225103""","419.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225111","AZ","040134225111","=""040134225111""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225112","AZ","040134225112","=""040134225112""","433.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225121","AZ","040134225121","=""040134225121""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225122","AZ","040134225122","=""040134225122""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225131","AZ","040134225131","=""040134225131""","928.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225132","AZ","040134225132","=""040134225132""","586.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225133","AZ","040134225133","=""040134225133""","627.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225141","AZ","040134225141","=""040134225141""","685.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225142","AZ","040134225142","=""040134225142""","1154.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226061","AZ","040134226061","=""040134226061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226062","AZ","040134226062","=""040134226062""","1003.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226063","AZ","040134226063","=""040134226063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
