"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040136188002","AZ","040136188002","=""040136188002""","85.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136188003","AZ","040136188003","=""040136188003""","95.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136188004","AZ","040136188004","=""040136188004""","80.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136189001","AZ","040136189001","=""040136189001""","89.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136189002","AZ","040136189002","=""040136189002""","88.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136189003","AZ","040136189003","=""040136189003""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136189004","AZ","040136189004","=""040136189004""","83.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136189005","AZ","040136189005","=""040136189005""","56.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136190001","AZ","040136190001","=""040136190001""","88.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136190002","AZ","040136190002","=""040136190002""","78.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136190003","AZ","040136190003","=""040136190003""","80.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136191001","AZ","040136191001","=""040136191001""","77.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136191002","AZ","040136191002","=""040136191002""","56.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136192001","AZ","040136192001","=""040136192001""","73.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136192002","AZ","040136192002","=""040136192002""","83.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136192003","AZ","040136192003","=""040136192003""","63.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136193001","AZ","040136193001","=""040136193001""","72.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136193002","AZ","040136193002","=""040136193002""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136193003","AZ","040136193003","=""040136193003""","85.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136194001","AZ","040136194001","=""040136194001""","85.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136194002","AZ","040136194002","=""040136194002""","45.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136194003","AZ","040136194003","=""040136194003""","70.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136195001","AZ","040136195001","=""040136195001""","92.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136195002","AZ","040136195002","=""040136195002""","94.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136195003","AZ","040136195003","=""040136195003""","67.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136196011","AZ","040136196011","=""040136196011""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136196021","AZ","040136196021","=""040136196021""","77.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136197001","AZ","040136197001","=""040136197001""","66.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136197002","AZ","040136197002","=""040136197002""","83.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136197003","AZ","040136197003","=""040136197003""","56.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136198001","AZ","040136198001","=""040136198001""","66.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136198002","AZ","040136198002","=""040136198002""","62.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136198003","AZ","040136198003","=""040136198003""","61.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136199001","AZ","040136199001","=""040136199001""","79.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136199002","AZ","040136199002","=""040136199002""","62.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136199003","AZ","040136199003","=""040136199003""","67.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136199004","AZ","040136199004","=""040136199004""","76.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233041","AZ","040137233041","=""040137233041""","83.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233042","AZ","040137233042","=""040137233042""","82.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233043","AZ","040137233043","=""040137233043""","56.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233044","AZ","040137233044","=""040137233044""","86.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233051","AZ","040137233051","=""040137233051""","86.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233052","AZ","040137233052","=""040137233052""","94.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233061","AZ","040137233061","=""040137233061""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233071","AZ","040137233071","=""040137233071""","68.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233091","AZ","040137233091","=""040137233091""","75.02","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233092","AZ","040137233092","=""040137233092""","74.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233093","AZ","040137233093","=""040137233093""","92.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233101","AZ","040137233101","=""040137233101""","73.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233111","AZ","040137233111","=""040137233111""","81.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040137233112","AZ","040137233112","=""040137233112""","67.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138100001","AZ","040138100001","=""040138100001""","71.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138101001","AZ","040138101001","=""040138101001""","79.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138101002","AZ","040138101002","=""040138101002""","60.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138101003","AZ","040138101003","=""040138101003""","74.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138101004","AZ","040138101004","=""040138101004""","70.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138102001","AZ","040138102001","=""040138102001""","65.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138102002","AZ","040138102002","=""040138102002""","82.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138103001","AZ","040138103001","=""040138103001""","67.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138103002","AZ","040138103002","=""040138103002""","63.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138103003","AZ","040138103003","=""040138103003""","63.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138103004","AZ","040138103004","=""040138103004""","80.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138104001","AZ","040138104001","=""040138104001""","70.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138104002","AZ","040138104002","=""040138104002""","71.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138104003","AZ","040138104003","=""040138104003""","71.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138104004","AZ","040138104004","=""040138104004""","66.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138105001","AZ","040138105001","=""040138105001""","69.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138105002","AZ","040138105002","=""040138105002""","74.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138105003","AZ","040138105003","=""040138105003""","62.02","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138106001","AZ","040138106001","=""040138106001""","75.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138106002","AZ","040138106002","=""040138106002""","98.88","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138106003","AZ","040138106003","=""040138106003""","74.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138106004","AZ","040138106004","=""040138106004""","62.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138107001","AZ","040138107001","=""040138107001""","80.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138107002","AZ","040138107002","=""040138107002""","79.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138107003","AZ","040138107003","=""040138107003""","79.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138107004","AZ","040138107004","=""040138107004""","97.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138107005","AZ","040138107005","=""040138107005""","83.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138108001","AZ","040138108001","=""040138108001""","86.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138108002","AZ","040138108002","=""040138108002""","66.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138109001","AZ","040138109001","=""040138109001""","59.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138109002","AZ","040138109002","=""040138109002""","83.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138109003","AZ","040138109003","=""040138109003""","73.85","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138109004","AZ","040138109004","=""040138109004""","81.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138110001","AZ","040138110001","=""040138110001""","76.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138110002","AZ","040138110002","=""040138110002""","69.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138111001","AZ","040138111001","=""040138111001""","80.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138111002","AZ","040138111002","=""040138111002""","78.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138112001","AZ","040138112001","=""040138112001""","73.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138112002","AZ","040138112002","=""040138112002""","65.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138113001","AZ","040138113001","=""040138113001""","71.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138113002","AZ","040138113002","=""040138113002""","58.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138114001","AZ","040138114001","=""040138114001""","68.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138114002","AZ","040138114002","=""040138114002""","85.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138114003","AZ","040138114003","=""040138114003""","70.18","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138114004","AZ","040138114004","=""040138114004""","83.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138115001","AZ","040138115001","=""040138115001""","75.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138116001","AZ","040138116001","=""040138116001""","65.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138116002","AZ","040138116002","=""040138116002""","83.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138116003","AZ","040138116003","=""040138116003""","75.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138117001","AZ","040138117001","=""040138117001""","70.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138117002","AZ","040138117002","=""040138117002""","77.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138117003","AZ","040138117003","=""040138117003""","96.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138118001","AZ","040138118001","=""040138118001""","72.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138119001","AZ","040138119001","=""040138119001""","79.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138119002","AZ","040138119002","=""040138119002""","67.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138119003","AZ","040138119003","=""040138119003""","64.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138119004","AZ","040138119004","=""040138119004""","66.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138120001","AZ","040138120001","=""040138120001""","69.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138120002","AZ","040138120002","=""040138120002""","54.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138120003","AZ","040138120003","=""040138120003""","74.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138121001","AZ","040138121001","=""040138121001""","68.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138121002","AZ","040138121002","=""040138121002""","73.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138121003","AZ","040138121003","=""040138121003""","67.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138122001","AZ","040138122001","=""040138122001""","82.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138122002","AZ","040138122002","=""040138122002""","74.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138122003","AZ","040138122003","=""040138122003""","72.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138122004","AZ","040138122004","=""040138122004""","61.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138122005","AZ","040138122005","=""040138122005""","75.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138123001","AZ","040138123001","=""040138123001""","68.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138123002","AZ","040138123002","=""040138123002""","73.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138123003","AZ","040138123003","=""040138123003""","89.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124001","AZ","040138124001","=""040138124001""","82.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124002","AZ","040138124002","=""040138124002""","88.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124003","AZ","040138124003","=""040138124003""","61.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124004","AZ","040138124004","=""040138124004""","61.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124005","AZ","040138124005","=""040138124005""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138124006","AZ","040138124006","=""040138124006""","69.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138125001","AZ","040138125001","=""040138125001""","58.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138126001","AZ","040138126001","=""040138126001""","75.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138126002","AZ","040138126002","=""040138126002""","57.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138126003","AZ","040138126003","=""040138126003""","67.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138127001","AZ","040138127001","=""040138127001""","83.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138127002","AZ","040138127002","=""040138127002""","80.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138127003","AZ","040138127003","=""040138127003""","76.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138127004","AZ","040138127004","=""040138127004""","74.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138128011","AZ","040138128011","=""040138128011""","78.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138128012","AZ","040138128012","=""040138128012""","70.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138128021","AZ","040138128021","=""040138128021""","72.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138128022","AZ","040138128022","=""040138128022""","64.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138128023","AZ","040138128023","=""040138128023""","74.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138129001","AZ","040138129001","=""040138129001""","51.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138129002","AZ","040138129002","=""040138129002""","78.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138130001","AZ","040138130001","=""040138130001""","72.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138130002","AZ","040138130002","=""040138130002""","63.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138130003","AZ","040138130003","=""040138130003""","45.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138130004","AZ","040138130004","=""040138130004""","93.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138131001","AZ","040138131001","=""040138131001""","66.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138131002","AZ","040138131002","=""040138131002""","68.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138132001","AZ","040138132001","=""040138132001""","64.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138132002","AZ","040138132002","=""040138132002""","67.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138133001","AZ","040138133001","=""040138133001""","77.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138133002","AZ","040138133002","=""040138133002""","76.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138133003","AZ","040138133003","=""040138133003""","76.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138134001","AZ","040138134001","=""040138134001""","77.51","2019-2023","2022","Census","Arizona (State)"
"Block Group","040138134002","AZ","040138134002","=""040138134002""","41.56","2019-2023","2022","Census","Arizona (State)"
