"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131124023","AZ","040131124023","=""040131124023""","51271","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125021","AZ","040131125021","=""040131125021""","46659","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125022","AZ","040131125022","=""040131125022""","62098","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125023","AZ","040131125023","=""040131125023""","64080","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125031","AZ","040131125031","=""040131125031""","44567","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125032","AZ","040131125032","=""040131125032""","52167","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125033","AZ","040131125033","=""040131125033""","47820","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125034","AZ","040131125034","=""040131125034""","47849","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125041","AZ","040131125041","=""040131125041""","74185","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125042","AZ","040131125042","=""040131125042""","56729","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125051","AZ","040131125051","=""040131125051""","63453","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125052","AZ","040131125052","=""040131125052""","35364","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125053","AZ","040131125053","=""040131125053""","114446","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125054","AZ","040131125054","=""040131125054""","86233","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125055","AZ","040131125055","=""040131125055""","41804","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125071","AZ","040131125071","=""040131125071""","50550","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125072","AZ","040131125072","=""040131125072""","68320","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125081","AZ","040131125081","=""040131125081""","33270","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125091","AZ","040131125091","=""040131125091""","36625","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125092","AZ","040131125092","=""040131125092""","41473","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125093","AZ","040131125093","=""040131125093""","46936","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125101","AZ","040131125101","=""040131125101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125102","AZ","040131125102","=""040131125102""","34058","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125111","AZ","040131125111","=""040131125111""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125112","AZ","040131125112","=""040131125112""","38917","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125113","AZ","040131125113","=""040131125113""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125121","AZ","040131125121","=""040131125121""","77839","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125131","AZ","040131125131","=""040131125131""","22589","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125132","AZ","040131125132","=""040131125132""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125133","AZ","040131125133","=""040131125133""","6132","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125134","AZ","040131125134","=""040131125134""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125141","AZ","040131125141","=""040131125141""","5712","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131125142","AZ","040131125142","=""040131125142""","7589","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126011","AZ","040131126011","=""040131126011""","134398","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126012","AZ","040131126012","=""040131126012""","111742","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126021","AZ","040131126021","=""040131126021""","92906","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126022","AZ","040131126022","=""040131126022""","93466","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126023","AZ","040131126023","=""040131126023""","41493","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131126024","AZ","040131126024","=""040131126024""","87831","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127001","AZ","040131127001","=""040131127001""","142269","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127002","AZ","040131127002","=""040131127002""","148791","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127003","AZ","040131127003","=""040131127003""","140872","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131127004","AZ","040131127004","=""040131127004""","102606","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129001","AZ","040131129001","=""040131129001""","194808","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129002","AZ","040131129002","=""040131129002""","163258","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129003","AZ","040131129003","=""040131129003""","241584","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131129004","AZ","040131129004","=""040131129004""","171930","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131130001","AZ","040131130001","=""040131130001""","249301","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131130002","AZ","040131130002","=""040131130002""","262033","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131131001","AZ","040131131001","=""040131131001""","244089","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131131002","AZ","040131131002","=""040131131002""","273120","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132011","AZ","040131132011","=""040131132011""","198838","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132012","AZ","040131132012","=""040131132012""","285468","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132021","AZ","040131132021","=""040131132021""","260189","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132022","AZ","040131132022","=""040131132022""","302378","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132031","AZ","040131132031","=""040131132031""","209937","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131132032","AZ","040131132032","=""040131132032""","187475","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133001","AZ","040131133001","=""040131133001""","144184","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133002","AZ","040131133002","=""040131133002""","244135","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131133003","AZ","040131133003","=""040131133003""","254793","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131134001","AZ","040131134001","=""040131134001""","254995","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135011","AZ","040131135011","=""040131135011""","214808","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135012","AZ","040131135012","=""040131135012""","184420","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131135021","AZ","040131135021","=""040131135021""","196578","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136011","AZ","040131136011","=""040131136011""","101212","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136012","AZ","040131136012","=""040131136012""","166925","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136021","AZ","040131136021","=""040131136021""","196965","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131136022","AZ","040131136022","=""040131136022""","197056","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137001","AZ","040131137001","=""040131137001""","107025","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137002","AZ","040131137002","=""040131137002""","195694","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137003","AZ","040131137003","=""040131137003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137004","AZ","040131137004","=""040131137004""","220038","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131137005","AZ","040131137005","=""040131137005""","37982","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131138011","AZ","040131138011","=""040131138011""","236991","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131138012","AZ","040131138012","=""040131138012""","218721","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131138021","AZ","040131138021","=""040131138021""","162774","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131139001","AZ","040131139001","=""040131139001""","291756","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131140001","AZ","040131140001","=""040131140001""","284547","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131140002","AZ","040131140002","=""040131140002""","157342","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131141001","AZ","040131141001","=""040131141001""","212326","2021","2010","EPA Smart Location Database","Arizona (State)"
