"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","040059422022","AZ","040059422022","=""040059422022""","6.24","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059422023","AZ","040059422023","=""040059422023""","3.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059449001","AZ","040059449001","=""040059449001""","2137.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059449002","AZ","040059449002","=""040059449002""","10.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059449003","AZ","040059449003","=""040059449003""","1780.89","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059450001","AZ","040059450001","=""040059450001""","1.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059450002","AZ","040059450002","=""040059450002""","4.89","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059450003","AZ","040059450003","=""040059450003""","2.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059451001","AZ","040059451001","=""040059451001""","4.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059451002","AZ","040059451002","=""040059451002""","2.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059451003","AZ","040059451003","=""040059451003""","2.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059451004","AZ","040059451004","=""040059451004""","0.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059452001","AZ","040059452001","=""040059452001""","540.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059452002","AZ","040059452002","=""040059452002""","4305.24","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059452003","AZ","040059452003","=""040059452003""","466.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059800001","AZ","040059800001","=""040059800001""","0.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059801001","AZ","040059801001","=""040059801001""","0.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040059802001","AZ","040059802001","=""040059802001""","0.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070001001","AZ","040070001001","=""040070001001""","25.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070001002","AZ","040070001002","=""040070001002""","8.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070001003","AZ","040070001003","=""040070001003""","118.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070001004","AZ","040070001004","=""040070001004""","63.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070002001","AZ","040070002001","=""040070002001""","3.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070002002","AZ","040070002002","=""040070002002""","7.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070002003","AZ","040070002003","=""040070002003""","27.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003011","AZ","040070003011","=""040070003011""","1452.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003012","AZ","040070003012","=""040070003012""","1618.69","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003013","AZ","040070003013","=""040070003013""","2129.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003021","AZ","040070003021","=""040070003021""","2.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003022","AZ","040070003022","=""040070003022""","41.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070003023","AZ","040070003023","=""040070003023""","2578.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070004001","AZ","040070004001","=""040070004001""","1993.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070004002","AZ","040070004002","=""040070004002""","3520.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070004003","AZ","040070004003","=""040070004003""","111.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070005001","AZ","040070005001","=""040070005001""","1288.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070005002","AZ","040070005002","=""040070005002""","27.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070006001","AZ","040070006001","=""040070006001""","11.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070006002","AZ","040070006002","=""040070006002""","0.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070007001","AZ","040070007001","=""040070007001""","2.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070008001","AZ","040070008001","=""040070008001""","20.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070008002","AZ","040070008002","=""040070008002""","2.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070009001","AZ","040070009001","=""040070009001""","533.17","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070009002","AZ","040070009002","=""040070009002""","241.62","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070010001","AZ","040070010001","=""040070010001""","1.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070010002","AZ","040070010002","=""040070010002""","491.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070010003","AZ","040070010003","=""040070010003""","1416.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070010004","AZ","040070010004","=""040070010004""","1603.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070010005","AZ","040070010005","=""040070010005""","596.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070011001","AZ","040070011001","=""040070011001""","101.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070011002","AZ","040070011002","=""040070011002""","2540.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070011003","AZ","040070011003","=""040070011003""","354.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070011004","AZ","040070011004","=""040070011004""","3998.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070011005","AZ","040070011005","=""040070011005""","2497.53","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070012001","AZ","040070012001","=""040070012001""","201.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070012002","AZ","040070012002","=""040070012002""","1406.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070012003","AZ","040070012003","=""040070012003""","34.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070013001","AZ","040070013001","=""040070013001""","3.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040070013002","AZ","040070013002","=""040070013002""","187.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040079402001","AZ","040079402001","=""040079402001""","2.72","2019-2023","2021","Census","Arizona (State)"
"Block Group","040079404001","AZ","040079404001","=""040079404001""","1.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040079404002","AZ","040079404002","=""040079404002""","189.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040079404003","AZ","040079404003","=""040079404003""","139.38","2019-2023","2021","Census","Arizona (State)"
"Block Group","040079404004","AZ","040079404004","=""040079404004""","3.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099405001","AZ","040099405001","=""040099405001""","1.26","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099405002","AZ","040099405002","=""040099405002""","74.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099405003","AZ","040099405003","=""040099405003""","50.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099611001","AZ","040099611001","=""040099611001""","5.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099611002","AZ","040099611002","=""040099611002""","922.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099611003","AZ","040099611003","=""040099611003""","10.04","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612011","AZ","040099612011","=""040099612011""","147.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612012","AZ","040099612012","=""040099612012""","1103.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612013","AZ","040099612013","=""040099612013""","2017.95","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612021","AZ","040099612021","=""040099612021""","1018.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612022","AZ","040099612022","=""040099612022""","38.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099612023","AZ","040099612023","=""040099612023""","6981.38","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099613001","AZ","040099613001","=""040099613001""","3308.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099613002","AZ","040099613002","=""040099613002""","949.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099613003","AZ","040099613003","=""040099613003""","3039.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099613004","AZ","040099613004","=""040099613004""","2198.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099614001","AZ","040099614001","=""040099614001""","1868.91","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099614002","AZ","040099614002","=""040099614002""","3854.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099614003","AZ","040099614003","=""040099614003""","3063.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099614004","AZ","040099614004","=""040099614004""","4925.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099615001","AZ","040099615001","=""040099615001""","178.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099615002","AZ","040099615002","=""040099615002""","179.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099615003","AZ","040099615003","=""040099615003""","2.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099616001","AZ","040099616001","=""040099616001""","1.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099616002","AZ","040099616002","=""040099616002""","4187.13","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099616003","AZ","040099616003","=""040099616003""","2508.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099617001","AZ","040099617001","=""040099617001""","7.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099617002","AZ","040099617002","=""040099617002""","11.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099617003","AZ","040099617003","=""040099617003""","547.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040099617004","AZ","040099617004","=""040099617004""","197.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119601001","AZ","040119601001","=""040119601001""","0.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119601002","AZ","040119601002","=""040119601002""","210.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119602001","AZ","040119602001","=""040119602001""","1282.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119602002","AZ","040119602002","=""040119602002""","3887.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119602003","AZ","040119602003","=""040119602003""","7.67","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119603001","AZ","040119603001","=""040119603001""","5.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119603002","AZ","040119603002","=""040119603002""","5.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040119603003","AZ","040119603003","=""040119603003""","89.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040120201011","AZ","040120201011","=""040120201011""","0.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040120201012","AZ","040120201012","=""040120201012""","1.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040120201021","AZ","040120201021","=""040120201021""","63.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040120201022","AZ","040120201022","=""040120201022""","0.77","2019-2023","2021","Census","Arizona (State)"
