"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3apo","TimeFrame","GeoVintage","Source","Location"
"Block Group","040050021007","AZ","040050021007","=""040050021007""","0.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050022001","AZ","040050022001","=""040050022001""","1.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050022002","AZ","040050022002","=""040050022002""","3.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050022003","AZ","040050022003","=""040050022003""","3.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050022004","AZ","040050022004","=""040050022004""","0.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050022005","AZ","040050022005","=""040050022005""","2.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050023001","AZ","040050023001","=""040050023001""","0.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050023002","AZ","040050023002","=""040050023002""","0.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050023003","AZ","040050023003","=""040050023003""","0.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050023004","AZ","040050023004","=""040050023004""","2.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040050023005","AZ","040050023005","=""040050023005""","3.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422011","AZ","040059422011","=""040059422011""","0.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422012","AZ","040059422012","=""040059422012""","0.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422013","AZ","040059422013","=""040059422013""","0.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422021","AZ","040059422021","=""040059422021""","0.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422022","AZ","040059422022","=""040059422022""","0.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059422023","AZ","040059422023","=""040059422023""","0.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059449001","AZ","040059449001","=""040059449001""","11.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059449002","AZ","040059449002","=""040059449002""","0.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059449003","AZ","040059449003","=""040059449003""","7.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059450001","AZ","040059450001","=""040059450001""","0.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059450002","AZ","040059450002","=""040059450002""","0.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059450003","AZ","040059450003","=""040059450003""","0.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059451001","AZ","040059451001","=""040059451001""","0.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059451002","AZ","040059451002","=""040059451002""","0.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059451003","AZ","040059451003","=""040059451003""","0.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059451004","AZ","040059451004","=""040059451004""","0.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059452001","AZ","040059452001","=""040059452001""","6.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059452002","AZ","040059452002","=""040059452002""","14.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040059452003","AZ","040059452003","=""040059452003""","5.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070001001","AZ","040070001001","=""040070001001""","1.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070001002","AZ","040070001002","=""040070001002""","0.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070001003","AZ","040070001003","=""040070001003""","4.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070001004","AZ","040070001004","=""040070001004""","2.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070002001","AZ","040070002001","=""040070002001""","0.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070002002","AZ","040070002002","=""040070002002""","0.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070002003","AZ","040070002003","=""040070002003""","0.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070003011","AZ","040070003011","=""040070003011""","12.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070003012","AZ","040070003012","=""040070003012""","14.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070003021","AZ","040070003021","=""040070003021""","0.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070003022","AZ","040070003022","=""040070003022""","0.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070003023","AZ","040070003023","=""040070003023""","11.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070004001","AZ","040070004001","=""040070004001""","13.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070004002","AZ","040070004002","=""040070004002""","18.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070004003","AZ","040070004003","=""040070004003""","1.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070005001","AZ","040070005001","=""040070005001""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070005002","AZ","040070005002","=""040070005002""","18.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070005003","AZ","040070005003","=""040070005003""","0.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070006001","AZ","040070006001","=""040070006001""","0.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070006002","AZ","040070006002","=""040070006002""","0.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070007001","AZ","040070007001","=""040070007001""","0.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070008001","AZ","040070008001","=""040070008001""","0.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070008002","AZ","040070008002","=""040070008002""","0.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070009001","AZ","040070009001","=""040070009001""","4.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070009002","AZ","040070009002","=""040070009002""","3.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070010001","AZ","040070010001","=""040070010001""","0.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070010002","AZ","040070010002","=""040070010002""","4.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070010003","AZ","040070010003","=""040070010003""","10.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070010004","AZ","040070010004","=""040070010004""","11.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070010005","AZ","040070010005","=""040070010005""","5.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070011001","AZ","040070011001","=""040070011001""","3.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070011002","AZ","040070011002","=""040070011002""","17.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070011003","AZ","040070011003","=""040070011003""","6.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070011004","AZ","040070011004","=""040070011004""","26.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070011005","AZ","040070011005","=""040070011005""","23.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070012001","AZ","040070012001","=""040070012001""","1.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070012002","AZ","040070012002","=""040070012002""","11.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070012003","AZ","040070012003","=""040070012003""","0.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070013001","AZ","040070013001","=""040070013001""","0.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040070013002","AZ","040070013002","=""040070013002""","5.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040079402001","AZ","040079402001","=""040079402001""","0.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040079404001","AZ","040079404001","=""040079404001""","0.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040079404002","AZ","040079404002","=""040079404002""","1.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040079404003","AZ","040079404003","=""040079404003""","0.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040079404004","AZ","040079404004","=""040079404004""","0.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099405001","AZ","040099405001","=""040099405001""","0.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099405002","AZ","040099405002","=""040099405002""","0.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099405003","AZ","040099405003","=""040099405003""","0.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099611001","AZ","040099611001","=""040099611001""","0.14","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099611002","AZ","040099611002","=""040099611002""","10.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099611003","AZ","040099611003","=""040099611003""","0.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612011","AZ","040099612011","=""040099612011""","2.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612012","AZ","040099612012","=""040099612012""","7.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612013","AZ","040099612013","=""040099612013""","12.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612021","AZ","040099612021","=""040099612021""","4.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612022","AZ","040099612022","=""040099612022""","0.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099612023","AZ","040099612023","=""040099612023""","29.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099613001","AZ","040099613001","=""040099613001""","20.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099613002","AZ","040099613002","=""040099613002""","19.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099613003","AZ","040099613003","=""040099613003""","12.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099613004","AZ","040099613004","=""040099613004""","16.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099614001","AZ","040099614001","=""040099614001""","8.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099614002","AZ","040099614002","=""040099614002""","15.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099614003","AZ","040099614003","=""040099614003""","14.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099614004","AZ","040099614004","=""040099614004""","18.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099615001","AZ","040099615001","=""040099615001""","0.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099615002","AZ","040099615002","=""040099615002""","3.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040099616001","AZ","040099616001","=""040099616001""","0.03","2021","2010","EPA Smart Location Database","Arizona (State)"
