"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Road Network Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040130820083","AZ","040130820083","=""040130820083""","28.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820091","AZ","040130820091","=""040130820091""","21.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820092","AZ","040130820092","=""040130820092""","27.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820101","AZ","040130820101","=""040130820101""","29.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820102","AZ","040130820102","=""040130820102""","21.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820121","AZ","040130820121","=""040130820121""","24.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820122","AZ","040130820122","=""040130820122""","11.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820161","AZ","040130820161","=""040130820161""","9.88","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820171","AZ","040130820171","=""040130820171""","18.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820172","AZ","040130820172","=""040130820172""","15.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820181","AZ","040130820181","=""040130820181""","25.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820182","AZ","040130820182","=""040130820182""","16.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820191","AZ","040130820191","=""040130820191""","24.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820192","AZ","040130820192","=""040130820192""","13.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820201","AZ","040130820201","=""040130820201""","21.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820202","AZ","040130820202","=""040130820202""","15.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820211","AZ","040130820211","=""040130820211""","12.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820221","AZ","040130820221","=""040130820221""","13.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820222","AZ","040130820222","=""040130820222""","14.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820231","AZ","040130820231","=""040130820231""","18.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820232","AZ","040130820232","=""040130820232""","17.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820233","AZ","040130820233","=""040130820233""","20.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820241","AZ","040130820241","=""040130820241""","15.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820242","AZ","040130820242","=""040130820242""","25.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820251","AZ","040130820251","=""040130820251""","8.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820261","AZ","040130820261","=""040130820261""","21.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820262","AZ","040130820262","=""040130820262""","19.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820271","AZ","040130820271","=""040130820271""","9.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820272","AZ","040130820272","=""040130820272""","18.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820281","AZ","040130820281","=""040130820281""","28.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130820282","AZ","040130820282","=""040130820282""","21.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822031","AZ","040130822031","=""040130822031""","15.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822032","AZ","040130822032","=""040130822032""","20.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822033","AZ","040130822033","=""040130822033""","20.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822041","AZ","040130822041","=""040130822041""","8.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822042","AZ","040130822042","=""040130822042""","7.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822051","AZ","040130822051","=""040130822051""","13.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822052","AZ","040130822052","=""040130822052""","24.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822061","AZ","040130822061","=""040130822061""","6.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822071","AZ","040130822071","=""040130822071""","3.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822072","AZ","040130822072","=""040130822072""","7.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822081","AZ","040130822081","=""040130822081""","6.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822082","AZ","040130822082","=""040130822082""","3.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822091","AZ","040130822091","=""040130822091""","29.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822092","AZ","040130822092","=""040130822092""","23.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822101","AZ","040130822101","=""040130822101""","21.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822102","AZ","040130822102","=""040130822102""","17.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822111","AZ","040130822111","=""040130822111""","6.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822112","AZ","040130822112","=""040130822112""","18.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130822113","AZ","040130822113","=""040130822113""","24.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130830001","AZ","040130830001","=""040130830001""","7.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130830002","AZ","040130830002","=""040130830002""","17.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130830003","AZ","040130830003","=""040130830003""","13.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923051","AZ","040130923051","=""040130923051""","24.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923052","AZ","040130923052","=""040130923052""","27.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923061","AZ","040130923061","=""040130923061""","21.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923062","AZ","040130923062","=""040130923062""","26.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923063","AZ","040130923063","=""040130923063""","28.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923064","AZ","040130923064","=""040130923064""","27.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923071","AZ","040130923071","=""040130923071""","21.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923072","AZ","040130923072","=""040130923072""","20.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923073","AZ","040130923073","=""040130923073""","20.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923074","AZ","040130923074","=""040130923074""","23.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923081","AZ","040130923081","=""040130923081""","27.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923082","AZ","040130923082","=""040130923082""","29.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923083","AZ","040130923083","=""040130923083""","19.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923084","AZ","040130923084","=""040130923084""","26.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923091","AZ","040130923091","=""040130923091""","22.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923092","AZ","040130923092","=""040130923092""","20.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923093","AZ","040130923093","=""040130923093""","24.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923094","AZ","040130923094","=""040130923094""","27.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923111","AZ","040130923111","=""040130923111""","23.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923112","AZ","040130923112","=""040130923112""","18.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923121","AZ","040130923121","=""040130923121""","25.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923122","AZ","040130923122","=""040130923122""","18.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923123","AZ","040130923123","=""040130923123""","30.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130923124","AZ","040130923124","=""040130923124""","18.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924011","AZ","040130924011","=""040130924011""","24.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924012","AZ","040130924012","=""040130924012""","21.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924013","AZ","040130924013","=""040130924013""","26.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924021","AZ","040130924021","=""040130924021""","23.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924022","AZ","040130924022","=""040130924022""","25.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130924023","AZ","040130924023","=""040130924023""","20.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130925001","AZ","040130925001","=""040130925001""","28.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040130925002","AZ","040130925002","=""040130925002""","29.41","2021","2010","EPA Smart Location Database","Arizona (State)"
